gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene,Input,Symbol,Feature Type
ENSMUSG00000032121.8,14.38342055,-2.927652451,1.026132239,-2.8530947,0.004329572,0.012734684,ENSMUSG00000032121,ENSMUSG00000032121,Tmem218,protein coding gene
ENSMUSG00000032181.6,43.77225937,-2.455638926,0.51968219,-4.725270503,2.29809E-06,1.52061E-05,ENSMUSG00000032181,ENSMUSG00000032181,Scg3,protein coding gene
ENSMUSG00000032199.12,241.7464822,-2.455473852,0.280576542,-8.751529379,2.10481E-18,7.69129E-17,ENSMUSG00000032199,ENSMUSG00000032199,Polr2m,protein coding gene
ENSMUSG00000032215.15,43.62056873,-3.182852413,0.694724485,-4.58145996,4.61741E-06,2.87339E-05,ENSMUSG00000032215,ENSMUSG00000032215,Rsl24d1,protein coding gene
ENSMUSG00000032249.14,226.708205,-2.054222239,0.305375898,-6.726864335,1.73358E-11,2.55023E-10,ENSMUSG00000032249,ENSMUSG00000032249,Anp32a,protein coding gene
ENSMUSG00000032288.9,248.550797,-2.328519525,0.292118491,-7.971147301,1.57208E-15,3.87659E-14,ENSMUSG00000032288,ENSMUSG00000032288,Imp3,protein coding gene
ENSMUSG00000032301.13,153.3584184,-2.383364506,0.326327316,-7.303600981,2.80166E-13,5.17402E-12,ENSMUSG00000032301,ENSMUSG00000032301,Psma4,protein coding gene
ENSMUSG00000032314.14,183.1020524,-2.568448791,0.284800863,-9.018402421,1.90852E-19,7.73244E-18,ENSMUSG00000032314,ENSMUSG00000032314,Etfa,protein coding gene
ENSMUSG00000032330.6,375.742127,-3.208079812,0.340779273,-9.413952262,4.77824E-21,2.23742E-19,ENSMUSG00000032330,ENSMUSG00000032330,Cox7a2,protein coding gene
ENSMUSG00000032353.8,1536.067418,-2.273505182,0.26529485,-8.569729806,1.03728E-17,3.43184E-16,ENSMUSG00000032353,ENSMUSG00000032353,Tmed3,protein coding gene
ENSMUSG00000032357.12,31.64472345,-2.862529564,0.580649056,-4.929878958,8.22806E-07,5.92738E-06,ENSMUSG00000032357,ENSMUSG00000032357,Tinag,protein coding gene
ENSMUSG00000032370.7,25.22009463,-2.249483114,0.600753658,-3.744435149,0.0001808,0.00078415,ENSMUSG00000032370,ENSMUSG00000032370,Lactb,protein coding gene
ENSMUSG00000032381.5,69.73579254,-3.155157609,0.481206094,-6.55676985,5.49858E-11,7.54481E-10,ENSMUSG00000032381,ENSMUSG00000032381,Ciao2a,protein coding gene
ENSMUSG00000032383.6,447.2701372,-3.199698386,0.259185303,-12.34521538,5.16957E-35,9.22876E-33,ENSMUSG00000032383,ENSMUSG00000032383,Ppib,protein coding gene
ENSMUSG00000032398.6,45.91682044,-2.661889096,0.515596888,-5.162733053,2.4337E-07,1.92029E-06,ENSMUSG00000032398,ENSMUSG00000032398,Snapc5,protein coding gene
ENSMUSG00000032412.8,279.192592,-2.345306765,0.27201144,-8.622088701,6.57437E-18,2.23112E-16,ENSMUSG00000032412,ENSMUSG00000032412,Atp1b3,protein coding gene
ENSMUSG00000032415.14,13.51711303,-2.623485727,0.895536406,-2.929513206,0.003394934,0.010275941,ENSMUSG00000032415,ENSMUSG00000032415,Ube3d,protein coding gene
ENSMUSG00000032518.5,10059.44883,-2.121901209,0.293134401,-7.238663214,4.53129E-13,8.07247E-12,ENSMUSG00000032518,ENSMUSG00000032518,Rpsa,protein coding gene
ENSMUSG00000032526.10,105.5204788,-2.574578607,0.347549057,-7.407813526,1.28399E-13,2.48083E-12,ENSMUSG00000032526,ENSMUSG00000032526,Ss18l2,protein coding gene
ENSMUSG00000032527.13,390.427288,-2.271056973,0.340316194,-6.673373214,2.4999E-11,3.57922E-10,ENSMUSG00000032527,ENSMUSG00000032527,Pccb,protein coding gene
ENSMUSG00000032575.16,998.0265916,-2.444827372,0.252844276,-9.669300843,4.0715E-22,2.12089E-20,ENSMUSG00000032575,ENSMUSG00000032575,Manf,protein coding gene
ENSMUSG00000032757.6,184.9243959,-3.319170411,0.322053485,-10.30627074,6.60134E-25,4.43662E-23,ENSMUSG00000032757,ENSMUSG00000032757,Bet1,protein coding gene
ENSMUSG00000032959.12,309.6401166,-2.896060525,0.290075068,-9.983831229,1.79403E-23,1.06757E-21,ENSMUSG00000032959,ENSMUSG00000032959,Pebp1,protein coding gene
ENSMUSG00000033061.15,38.97601899,-2.181614036,0.568976911,-3.83427516,0.000125935,0.000568716,ENSMUSG00000033061,ENSMUSG00000033061,Resp18,protein coding gene
ENSMUSG00000033096.7,43.16853964,-2.324285909,0.519721479,-4.472175966,7.74277E-06,4.59313E-05,ENSMUSG00000033096,ENSMUSG00000033096,Apmap,protein coding gene
ENSMUSG00000033307.6,355.4044152,-2.053955481,0.272847422,-7.527853711,5.15811E-14,1.05238E-12,ENSMUSG00000033307,ENSMUSG00000033307,Mif,protein coding gene
ENSMUSG00000033429.10,53.93283454,-2.553965935,0.453436952,-5.63246097,1.77656E-08,1.6729E-07,ENSMUSG00000033429,ENSMUSG00000033429,Mcee,protein coding gene
ENSMUSG00000033543.17,73.04947828,-2.114546316,0.382613767,-5.526581888,3.2653E-08,2.96559E-07,ENSMUSG00000033543,ENSMUSG00000033543,Gtf2a2,protein coding gene
ENSMUSG00000033735.9,134.2204438,-2.189964102,0.301310071,-7.268141065,3.64468E-13,6.60281E-12,ENSMUSG00000033735,ENSMUSG00000033735,Spr,protein coding gene
ENSMUSG00000033739.8,21.05044145,-3.487426294,0.917884027,-3.799419306,0.000145036,0.00064528,ENSMUSG00000033739,ENSMUSG00000033739,Fkbpl,protein coding gene
ENSMUSG00000033845.13,144.3984792,-2.194107477,0.335579741,-6.538259647,6.22388E-11,8.42534E-10,ENSMUSG00000033845,ENSMUSG00000033845,Mrpl15,protein coding gene
ENSMUSG00000033916.5,311.118432,-3.28571237,0.302485995,-10.86236198,1.74185E-27,1.57946E-25,ENSMUSG00000033916,ENSMUSG00000033916,Chmp2a,protein coding gene
ENSMUSG00000033918.15,105.404501,-2.334868326,0.384486281,-6.072696072,1.2578E-09,1.40523E-08,ENSMUSG00000033918,ENSMUSG00000033918,Parl,protein coding gene
ENSMUSG00000033938.5,422.4629704,-2.220656345,0.347198331,-6.395930364,1.59573E-10,2.03026E-09,ENSMUSG00000033938,ENSMUSG00000033938,Ndufb7,protein coding gene
ENSMUSG00000033940.8,247.6370877,-2.353731739,0.308107918,-7.639309488,2.1839E-14,4.67846E-13,ENSMUSG00000033940,ENSMUSG00000033940,Brk1,protein coding gene
ENSMUSG00000034108.5,135.3020589,-2.681964288,0.375926702,-7.134274508,9.7299E-13,1.67085E-11,ENSMUSG00000034108,ENSMUSG00000034108,Ccs,protein coding gene
ENSMUSG00000034139.4,3164.677521,-3.057179984,0.26359937,-11.59782737,4.22673E-31,5.17412E-29,ENSMUSG00000034139,ENSMUSG00000034139,Serpini2,protein coding gene
ENSMUSG00000034345.14,82.80228369,-2.123232323,0.408219231,-5.201206028,1.97999E-07,1.58196E-06,ENSMUSG00000034345,ENSMUSG00000034345,Gtf2h5,protein coding gene
ENSMUSG00000034424.5,144.3106941,-2.379058445,0.395314267,-6.018144655,1.76428E-09,1.91611E-08,ENSMUSG00000034424,ENSMUSG00000034424,Gcsh,protein coding gene
ENSMUSG00000034442.10,13.62160175,-2.095353569,0.826028795,-2.536659233,0.011191583,0.028622796,ENSMUSG00000034442,ENSMUSG00000034442,Trmt5,protein coding gene
ENSMUSG00000034528.15,1075.25206,-2.930424985,0.213550199,-13.72241746,7.4538E-43,2.4566E-40,ENSMUSG00000034528,ENSMUSG00000034528,Hsd17b13,protein coding gene
ENSMUSG00000034566.10,547.4888991,-2.998545186,0.283218109,-10.58740629,3.40907E-26,2.60824E-24,ENSMUSG00000034566,ENSMUSG00000034566,Atp5pd,protein coding gene
ENSMUSG00000034785.14,19.77959305,-2.088368042,0.666277297,-3.134382711,0.001722161,0.005685685,ENSMUSG00000034785,ENSMUSG00000034785,Dio1,protein coding gene
ENSMUSG00000034880.6,79.32854613,-2.128025845,0.392655708,-5.419571912,5.97419E-08,5.18934E-07,ENSMUSG00000034880,ENSMUSG00000034880,Mrpl34,protein coding gene
ENSMUSG00000034932.4,162.0486242,-2.653027842,0.457462246,-5.799446543,6.65341E-09,6.71928E-08,ENSMUSG00000034932,ENSMUSG00000034932,Mrpl54,protein coding gene
ENSMUSG00000035048.13,204.6824064,-2.374175814,0.377510905,-6.289025786,3.19464E-10,3.88848E-09,ENSMUSG00000035048,ENSMUSG00000035048,Anapc13,protein coding gene
ENSMUSG00000035142.18,13.31162313,-2.828584351,0.970300343,-2.915163712,0.00355502,0.010679392,ENSMUSG00000035142,ENSMUSG00000035142,Nubpl,protein coding gene
ENSMUSG00000035215.8,53.31367883,-2.725097996,0.656079102,-4.15361195,3.27268E-05,0.000169499,ENSMUSG00000035215,ENSMUSG00000035215,Lsm7,protein coding gene
ENSMUSG00000035227.7,597.0408222,-2.790582391,0.219186843,-12.73152324,3.95056E-37,7.78215E-35,ENSMUSG00000035227,ENSMUSG00000035227,Spcs2,protein coding gene
ENSMUSG00000035242.15,1281.994792,-2.410805907,0.234714171,-10.27124139,9.49746E-25,6.25693E-23,ENSMUSG00000035242,ENSMUSG00000035242,Oaz1,protein coding gene
ENSMUSG00000035473.10,13.51487909,-2.262177875,0.938037242,-2.411607741,0.015882359,0.038543169,ENSMUSG00000035473,ENSMUSG00000035473,Galm,protein coding gene
ENSMUSG00000035530.13,1223.540156,-3.544942337,0.239854693,-14.77954131,1.98513E-49,1.13404E-46,ENSMUSG00000035530,ENSMUSG00000035530,Eif1,protein coding gene
ENSMUSG00000035559.8,153.8743382,-2.09452654,0.395481403,-5.296144206,1.18273E-07,9.82535E-07,ENSMUSG00000035559,ENSMUSG00000035559,Mpv17l2,protein coding gene
ENSMUSG00000035585.16,83.66921345,-3.064802724,0.497838752,-6.156215671,7.45037E-10,8.62733E-09,ENSMUSG00000035585,ENSMUSG00000035585,Tsen34,protein coding gene
ENSMUSG00000035637.14,355.1183197,-2.081978432,0.29115239,-7.150820329,8.62608E-13,1.49176E-11,ENSMUSG00000035637,ENSMUSG00000035637,Grhpr,protein coding gene
ENSMUSG00000035642.16,62.01338539,-2.391560517,0.432985527,-5.523419066,3.32465E-08,3.01527E-07,ENSMUSG00000035642,ENSMUSG00000035642,Aamdc,protein coding gene
ENSMUSG00000035674.13,359.5721848,-2.166671866,0.353875024,-6.122703546,9.20008E-10,1.05184E-08,ENSMUSG00000035674,ENSMUSG00000035674,Ndufa3,protein coding gene
ENSMUSG00000035692.6,7.888023232,-2.956345412,1.088155489,-2.716840967,0.006590827,0.018253651,ENSMUSG00000035692,ENSMUSG00000035692,Isg15,protein coding gene
ENSMUSG00000035885.4,534.7446833,-2.217714193,0.260405101,-8.516400725,1.64589E-17,5.31209E-16,ENSMUSG00000035885,ENSMUSG00000035885,Cox8a,protein coding gene
ENSMUSG00000036181.2,95.87005666,-2.268964151,0.353307931,-6.422058361,1.34444E-10,1.72462E-09,ENSMUSG00000036181,ENSMUSG00000036181,H1f2,protein coding gene
ENSMUSG00000036214.14,12.56907297,-2.489264251,0.980080432,-2.539857108,0.011089777,0.028430306,ENSMUSG00000036214,ENSMUSG00000036214,Polr1has,protein coding gene
ENSMUSG00000036299.4,182.270503,-2.49427385,0.303784379,-8.210671841,2.19954E-16,6.10952E-15,ENSMUSG00000036299,ENSMUSG00000036299,BC031181,protein coding gene
ENSMUSG00000036309.14,150.4794254,-3.08858638,0.323332523,-9.552352941,1.26783E-21,6.37189E-20,ENSMUSG00000036309,ENSMUSG00000036309,Skp1,protein coding gene
ENSMUSG00000036372.14,188.5955237,-2.227372261,0.294198214,-7.570991786,3.70385E-14,7.72222E-13,ENSMUSG00000036372,ENSMUSG00000036372,Tmem258,protein coding gene
ENSMUSG00000036632.9,175.6456475,-2.795466531,0.333473242,-8.382881078,5.16477E-17,1.55072E-15,ENSMUSG00000036632,ENSMUSG00000036632,Alg5,protein coding gene
ENSMUSG00000036639.12,17.1543769,-2.323486116,0.824455538,-2.818206694,0.004829271,0.013954485,ENSMUSG00000036639,ENSMUSG00000036639,Nudt1,protein coding gene
ENSMUSG00000036751.7,531.0515622,-2.374826209,0.292339788,-8.123513478,4.52878E-16,1.20895E-14,ENSMUSG00000036751,ENSMUSG00000036751,Cox6b1,protein coding gene
ENSMUSG00000036764.11,34.34738701,-2.152519569,0.826058052,-2.605772759,0.009166726,0.024315119,ENSMUSG00000036764,ENSMUSG00000036764,Dnajc12,protein coding gene
ENSMUSG00000036781.13,933.7279223,-3.342517947,0.309071886,-10.81469426,2.93269E-27,2.59074E-25,ENSMUSG00000036781,ENSMUSG00000036781,Rps27l,protein coding gene
ENSMUSG00000036835.7,163.6531129,-3.118613544,0.386935149,-8.059783544,7.64297E-16,1.955E-14,ENSMUSG00000036835,ENSMUSG00000036835,Psenen,protein coding gene
ENSMUSG00000036850.4,38.08996457,-2.213097792,0.596429354,-3.710578253,0.000206786,0.000883546,ENSMUSG00000036850,ENSMUSG00000036850,Mrpl41,protein coding gene
ENSMUSG00000036860.14,61.35530608,-2.281849994,0.524252211,-4.352580579,1.34544E-05,7.58245E-05,ENSMUSG00000036860,ENSMUSG00000036860,Mrpl55,protein coding gene
ENSMUSG00000036894.3,14.65490913,-2.592197465,0.902687785,-2.871643451,0.004083434,0.012099221,ENSMUSG00000036894,ENSMUSG00000036894,Rap2b,protein coding gene
ENSMUSG00000036932.14,59.11902554,-2.773825663,0.425099526,-6.525120572,6.79469E-11,9.13312E-10,ENSMUSG00000036932,ENSMUSG00000036932,Aifm1,protein coding gene
ENSMUSG00000036934.9,21.06439748,-3.156639156,0.714308046,-4.419156657,9.90868E-06,5.74087E-05,ENSMUSG00000036934,ENSMUSG00000036934,4921524J17Rik,protein coding gene
ENSMUSG00000036992.10,35.82171058,-2.13507449,0.535927362,-3.983887818,6.77969E-05,0.000325099,ENSMUSG00000036992,ENSMUSG00000036992,Nxt1,protein coding gene
ENSMUSG00000037053.6,70.89816063,-2.131033043,0.405081111,-5.260756384,1.43464E-07,1.17663E-06,ENSMUSG00000037053,ENSMUSG00000037053,Azgp1,protein coding gene
ENSMUSG00000037070.9,28.612082,-2.229141328,0.577417796,-3.860534512,0.000113139,0.000516049,ENSMUSG00000037070,ENSMUSG00000037070,Rbmxl1,protein coding gene
ENSMUSG00000037072.15,775.3683865,-2.137191405,0.201276722,-10.61817475,2.45311E-26,1.9285E-24,ENSMUSG00000037072,ENSMUSG00000037072,Selenof,protein coding gene
ENSMUSG00000037152.11,201.5162938,-2.553390172,0.35825752,-7.127247936,1.02396E-12,1.7531E-11,ENSMUSG00000037152,ENSMUSG00000037152,Ndufc1,protein coding gene
ENSMUSG00000037254.18,42.86673436,-2.770683807,0.531720686,-5.210788073,1.8804E-07,1.50661E-06,ENSMUSG00000037254,ENSMUSG00000037254,Itih2,protein coding gene
ENSMUSG00000037278.9,2993.256819,-2.70984153,0.263338015,-10.29035449,7.78891E-25,5.15391E-23,ENSMUSG00000037278,ENSMUSG00000037278,Tmem97,protein coding gene
ENSMUSG00000037307.11,11.72350323,-3.045408807,0.973058876,-3.129727174,0.001749687,0.005757707,ENSMUSG00000037307,ENSMUSG00000037307,Banf2,protein coding gene
ENSMUSG00000037361.7,50.46906181,-3.61909866,0.544253208,-6.649659766,2.93771E-11,4.16087E-10,ENSMUSG00000037361,ENSMUSG00000037361,Sf3b6,protein coding gene
ENSMUSG00000037499.9,251.7310049,-2.253579153,0.35161241,-6.4092708,1.46217E-10,1.86588E-09,ENSMUSG00000037499,ENSMUSG00000037499,Nenf,protein coding gene
ENSMUSG00000037563.15,2072.954881,-3.705324187,0.262806867,-14.09903872,3.84978E-45,1.73625E-42,ENSMUSG00000037563,ENSMUSG00000037563,Rps16,protein coding gene
ENSMUSG00000037710.8,130.9450877,-2.764283919,0.344617725,-8.021305109,1.04627E-15,2.62919E-14,ENSMUSG00000037710,ENSMUSG00000037710,Cisd1,protein coding gene
ENSMUSG00000037722.7,93.85744525,-2.954581501,0.391160739,-7.553369262,4.2414E-14,8.7895E-13,ENSMUSG00000037722,ENSMUSG00000037722,Gnpnat1,protein coding gene
ENSMUSG00000037737.6,16.61481606,-3.465883449,0.948680831,-3.653371435,0.000258819,0.001075569,ENSMUSG00000037737,ENSMUSG00000037737,Actrt3,protein coding gene
ENSMUSG00000037740.8,185.4835965,-2.216710161,0.369159152,-6.004754725,1.91621E-09,2.07193E-08,ENSMUSG00000037740,ENSMUSG00000037740,Mrps26,protein coding gene
ENSMUSG00000037772.13,125.1951548,-2.106561022,0.382969319,-5.500599967,3.78501E-08,3.38911E-07,ENSMUSG00000037772,ENSMUSG00000037772,Mrpl23,protein coding gene
ENSMUSG00000037805.14,2511.849131,-2.095220724,0.25242869,-8.300247971,1.03894E-16,2.99251E-15,ENSMUSG00000037805,ENSMUSG00000037805,Rpl10a,protein coding gene
ENSMUSG00000037852.8,194.5437152,-2.190063673,0.386721309,-5.663157481,1.48613E-08,1.42445E-07,ENSMUSG00000037852,ENSMUSG00000037852,Cpe,protein coding gene
ENSMUSG00000037894.13,208.2413151,-3.816281982,0.318488344,-11.98248554,4.38962E-33,6.37537E-31,ENSMUSG00000037894,ENSMUSG00000037894,H2az1,protein coding gene
ENSMUSG00000037942.5,5.941318553,-4.065782098,1.573069763,-2.58461652,0.009748736,0.025538648,ENSMUSG00000037942,ENSMUSG00000037942,Crp,protein coding gene
ENSMUSG00000038009.7,26.68517799,-2.47799545,0.62995697,-3.933594779,8.36848E-05,0.000392929,ENSMUSG00000038009,ENSMUSG00000038009,Dnajc22,protein coding gene
ENSMUSG00000038155.10,27.12280214,-4.705658126,0.881172972,-5.340220681,9.28335E-08,7.84507E-07,ENSMUSG00000038155,ENSMUSG00000038155,Gstp2,protein coding gene
ENSMUSG00000038268.4,14.4232351,-3.39980294,0.921907063,-3.687793572,0.000226207,0.000957455,ENSMUSG00000038268,ENSMUSG00000038268,Ovca2,protein coding gene
ENSMUSG00000038398.8,80.00872216,-2.032549513,0.415326111,-4.893864026,9.88752E-07,6.99349E-06,ENSMUSG00000038398,ENSMUSG00000038398,Upf3a,protein coding gene
ENSMUSG00000038412.7,87.26806758,-3.703144942,0.465611752,-7.953289248,1.81624E-15,4.44667E-14,ENSMUSG00000038412,ENSMUSG00000038412,Higd1a,protein coding gene
ENSMUSG00000038462.3,276.7814303,-2.621743284,0.289896199,-9.043731133,1.51413E-19,6.22284E-18,ENSMUSG00000038462,ENSMUSG00000038462,Uqcrfs1,protein coding gene
ENSMUSG00000038489.8,162.3250809,-4.418732413,0.446371569,-9.899224581,4.19515E-23,2.41263E-21,ENSMUSG00000038489,ENSMUSG00000038489,Polr2l,protein coding gene
ENSMUSG00000038622.7,32.50607062,-2.604999088,0.543630692,-4.791854336,1.65247E-06,1.11981E-05,ENSMUSG00000038622,ENSMUSG00000038622,Med30,protein coding gene
ENSMUSG00000038628.8,131.9107106,-2.614221153,0.357811747,-7.30613563,2.74935E-13,5.08288E-12,ENSMUSG00000038628,ENSMUSG00000038628,Polr3k,protein coding gene
ENSMUSG00000038646.13,66.73314275,-3.21945106,0.495883283,-6.492356504,8.4504E-11,1.12092E-09,ENSMUSG00000038646,ENSMUSG00000038646,Ramac,protein coding gene
ENSMUSG00000038650.15,1115.599707,-2.050712893,0.206672807,-9.922509489,3.32295E-23,1.94364E-21,ENSMUSG00000038650,ENSMUSG00000038650,Rnh1,protein coding gene
ENSMUSG00000038690.15,532.9529742,-2.703074644,0.299506583,-9.025092602,1.79543E-19,7.32623E-18,ENSMUSG00000038690,ENSMUSG00000038690,Atp5mf,protein coding gene
ENSMUSG00000038717.7,243.4593374,-3.67546137,0.34387206,-10.68845597,1.15274E-26,9.49791E-25,ENSMUSG00000038717,ENSMUSG00000038717,Atp5mg,protein coding gene
ENSMUSG00000038722.17,68.43866896,-2.607189151,0.427664212,-6.096346338,1.0852E-09,1.2276E-08,ENSMUSG00000038722,ENSMUSG00000038722,Bud31,protein coding gene
ENSMUSG00000038742.6,9.582229743,-2.523047378,0.990847347,-2.546353266,0.010885497,0.028061919,ENSMUSG00000038742,ENSMUSG00000038742,Angptl6,protein coding gene
ENSMUSG00000038812.16,96.88504258,-2.523094474,0.423737266,-5.954384183,2.61053E-09,2.77367E-08,ENSMUSG00000038812,ENSMUSG00000038812,Trmt112,protein coding gene
ENSMUSG00000038845.11,172.620201,-2.048038876,0.344719502,-5.941174963,2.82986E-09,2.99742E-08,ENSMUSG00000038845,ENSMUSG00000038845,Phb1,protein coding gene
ENSMUSG00000038871.5,175.9868163,-2.08220747,0.295458033,-7.047388238,1.82307E-12,3.03338E-11,ENSMUSG00000038871,ENSMUSG00000038871,Bpgm,protein coding gene
ENSMUSG00000038880.13,50.43035387,-3.496862339,0.515703531,-6.7807609,1.19545E-11,1.78931E-10,ENSMUSG00000038880,ENSMUSG00000038880,Mrps34,protein coding gene
ENSMUSG00000038900.17,4279.458947,-2.533063716,0.255603899,-9.910113761,3.76218E-23,2.18563E-21,ENSMUSG00000038900,ENSMUSG00000038900,Rpl12,protein coding gene
ENSMUSG00000038936.13,40.33494091,-2.59825876,0.58598271,-4.434019499,9.24923E-06,5.39344E-05,ENSMUSG00000038936,ENSMUSG00000038936,Sccpdh,protein coding gene
ENSMUSG00000038975.14,94.00554529,-2.123951662,0.347300785,-6.115597073,9.61961E-10,1.09469E-08,ENSMUSG00000038975,ENSMUSG00000038975,Rabggtb,protein coding gene
ENSMUSG00000039001.12,2133.295568,-2.511130071,0.309115142,-8.123607452,4.52528E-16,1.20895E-14,ENSMUSG00000039001,ENSMUSG00000039001,Rps21,protein coding gene
ENSMUSG00000039016.4,60.41836014,-2.806463743,0.460486372,-6.094564163,1.09736E-09,1.24054E-08,ENSMUSG00000039016,ENSMUSG00000039016,Timm8b,protein coding gene
ENSMUSG00000039105.6,149.1207756,-3.108779153,0.3152582,-9.86105724,6.13994E-23,3.41644E-21,ENSMUSG00000039105,ENSMUSG00000039105,Atp6v1g1,protein coding gene
ENSMUSG00000039128.13,164.9029331,-2.33053139,0.298191557,-7.815551224,5.4723E-15,1.26907E-13,ENSMUSG00000039128,ENSMUSG00000039128,Cdc123,protein coding gene
ENSMUSG00000039163.9,35.80191152,-2.334024638,0.533083333,-4.378348549,1.19582E-05,6.82677E-05,ENSMUSG00000039163,ENSMUSG00000039163,Cmc1,protein coding gene
ENSMUSG00000039221.10,191.3787902,-4.28476615,0.352512628,-12.15492952,5.40083E-34,8.57032E-32,ENSMUSG00000039221,ENSMUSG00000039221,Rpl22l1,protein coding gene
ENSMUSG00000039330.4,74.48256142,-2.589645649,0.491787968,-5.265776755,1.39598E-07,1.14855E-06,ENSMUSG00000039330,ENSMUSG00000039330,Tsga10ip,protein coding gene
ENSMUSG00000039349.5,32.58061518,-2.241472809,0.590133733,-3.798245522,0.000145724,0.00064767,ENSMUSG00000039349,ENSMUSG00000039349,C130074G19Rik,protein coding gene
ENSMUSG00000039680.9,17.07843617,-2.586570006,0.803219435,-3.220253261,0.001280774,0.004409382,ENSMUSG00000039680,ENSMUSG00000039680,Mrps6,protein coding gene
ENSMUSG00000040048.14,399.5436499,-2.647574082,0.274247075,-9.653973802,4.7287E-22,2.45577E-20,ENSMUSG00000040048,ENSMUSG00000040048,Ndufb10,protein coding gene
ENSMUSG00000040112.9,50.63747167,-2.815260657,0.521831805,-5.394957976,6.85396E-08,5.91158E-07,ENSMUSG00000040112,ENSMUSG00000040112,Mrps35,protein coding gene
ENSMUSG00000040205.8,8068.681024,-2.407800077,0.220033699,-10.94286959,7.18879E-28,6.80671E-26,ENSMUSG00000040205,ENSMUSG00000040205,Cuzd1,protein coding gene
ENSMUSG00000040374.13,107.4908872,-2.489998925,0.404894067,-6.149754045,7.76032E-10,8.97411E-09,ENSMUSG00000040374,ENSMUSG00000040374,Pex2,protein coding gene
ENSMUSG00000040621.14,8.686975198,-2.826222928,1.113372695,-2.538433842,0.011134985,0.028529134,ENSMUSG00000040621,ENSMUSG00000040621,Gemin8,protein coding gene
ENSMUSG00000040652.15,120.7134205,-3.488546026,0.368078609,-9.477720093,2.59899E-21,1.25117E-19,ENSMUSG00000040652,ENSMUSG00000040652,Oaz2,protein coding gene
ENSMUSG00000040658.6,17.09996612,-2.520140147,0.751326778,-3.354253065,0.000795795,0.002916045,ENSMUSG00000040658,ENSMUSG00000040658,Dnph1,protein coding gene
ENSMUSG00000040681.14,117.8876753,-2.705226858,0.417120348,-6.485482838,8.84481E-11,1.16871E-09,ENSMUSG00000040681,ENSMUSG00000040681,Hmgn1,protein coding gene
ENSMUSG00000040771.13,47.67715408,-2.144870727,0.456857836,-4.694831863,2.66826E-06,1.74271E-05,ENSMUSG00000040771,ENSMUSG00000040771,Oard1,protein coding gene
ENSMUSG00000040824.3,236.0656843,-2.813780077,0.387840097,-7.255000445,4.01661E-13,7.21614E-12,ENSMUSG00000040824,ENSMUSG00000040824,Snrpd2,protein coding gene
ENSMUSG00000040883.15,153.3485618,-2.048896835,0.428479644,-4.781783369,1.73747E-06,1.17233E-05,ENSMUSG00000040883,ENSMUSG00000040883,Tmem205,protein coding gene
ENSMUSG00000040888.9,180.6550905,-2.077316672,0.325764237,-6.376748692,1.80887E-10,2.2828E-09,ENSMUSG00000040888,ENSMUSG00000040888,Gfer,protein coding gene
ENSMUSG00000040952.16,2905.324461,-3.09027689,0.293216961,-10.53921603,5.69718E-26,4.26368E-24,ENSMUSG00000040952,ENSMUSG00000040952,Rps19,protein coding gene
ENSMUSG00000041028.15,315.07831,-2.525004807,0.274854687,-9.186690013,4.05115E-20,1.76583E-18,ENSMUSG00000041028,ENSMUSG00000041028,Ghitm,protein coding gene
ENSMUSG00000041035.8,66.0921045,-2.413224754,0.583700812,-4.134352231,3.55957E-05,0.000182866,ENSMUSG00000041035,ENSMUSG00000041035,Dpcd,protein coding gene
ENSMUSG00000041084.8,320.0185007,-2.285417182,0.303328566,-7.534460768,4.90357E-14,1.00885E-12,ENSMUSG00000041084,ENSMUSG00000041084,Ostc,protein coding gene
ENSMUSG00000041278.10,60.78942548,-2.197876923,0.445432775,-4.93425057,8.04591E-07,5.80104E-06,ENSMUSG00000041278,ENSMUSG00000041278,Ttc1,protein coding gene
ENSMUSG00000041355.13,616.5374072,-2.5833958,0.281310729,-9.183424344,4.17596E-20,1.81184E-18,ENSMUSG00000041355,ENSMUSG00000041355,Ssr2,protein coding gene
ENSMUSG00000041453.12,3421.711429,-3.456924289,0.286947324,-12.04724353,2.00545E-33,3.05287E-31,ENSMUSG00000041453,ENSMUSG00000041453,Rpl21,protein coding gene
ENSMUSG00000041571.9,715.595179,-2.116667276,0.343578846,-6.160644929,7.24493E-10,8.42358E-09,ENSMUSG00000041571,ENSMUSG00000041571,Selenow,protein coding gene
ENSMUSG00000041681.2,963.7420945,-2.091777138,0.828143164,-2.52586416,0.01154141,0.029412146,ENSMUSG00000041681,ENSMUSG00000041681,Iapp,protein coding gene
ENSMUSG00000041697.8,926.1154449,-2.15306415,0.299223775,-7.195498248,6.22331E-13,1.09166E-11,ENSMUSG00000041697,ENSMUSG00000041697,Cox6a1,protein coding gene
ENSMUSG00000041840.7,11.15484413,-3.089764769,0.957892479,-3.225586207,0.00125715,0.004338508,ENSMUSG00000041840,ENSMUSG00000041840,Haus1,protein coding gene
ENSMUSG00000041841.7,2349.657,-2.06261992,0.287188063,-7.182122756,6.86372E-13,1.19665E-11,ENSMUSG00000041841,ENSMUSG00000041841,Rpl37,protein coding gene
ENSMUSG00000041881.12,221.3639443,-2.301957938,0.336784151,-6.835113626,8.19401E-12,1.25607E-10,ENSMUSG00000041881,ENSMUSG00000041881,Ndufa7,protein coding gene
